class_A,class_B,class_C,class_D
0.375,0.125,0.375,0.125
3.259902375326452,2.225326451933839,1.4154707125979358,1.0993004601417733
2.5692307692307694,0.0,0.15384615384615385,0.27692307692307694
2.7266746411483256,0.5287081339712919,0.23444976076555024,0.5101674641148325
2.095238095238095,0.2857142857142857,0.3333333333333333,0.2857142857142857
11.42492784992785,8.502272727272727,1.0686868686868687,4.004112554112554
15.203571428571427,2.853968253968254,1.0134920634920634,3.928968253968254
11.60952380952381,0.3666666666666667,2.261904761904762,2.761904761904762
2.0277777777777777,0.2361111111111111,0.14583333333333331,0.5902777777777778
2.333333333333333,0.6666666666666666,0.0,0.0
0.8,0.0,0.2,0.0
0.9285714285714286,0.6428571428571428,1.1428571428571428,0.2857142857142857
0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
14.867965367965368,1.0227272727272727,2.9409090909090905,4.168398268398268
2.807900432900433,0.4063852813852814,0.44047619047619047,0.34523809523809523
11.076785714285714,0.0,2.25,1.6732142857142858
4.819444444444445,0.1111111111111111,0.41666666666666663,0.6527777777777777
1.3333333333333333,0.6666666666666666,0.0,0.0
1.59375,0.0625,0.0625,1.28125
15.443434343434344,2.4242424242424243,8.716414141414141,6.415909090909091
1.0952380952380951,0.16666666666666666,0.45238095238095233,0.2857142857142857
4.65,0.8666666666666667,1.0833333333333333,0.4
4.732740788623142,1.1766214177978884,0.491273432449903,2.5993643611290667
1.0,0.0,0.0,0.0
8.491869918699187,1.5040650406504066,1.597560975609756,3.4065040650406506
8.833333333333332,0.5,4.111111111111111,3.555555555555556
49.59581529581529,11.246861471861472,20.553643578643577,29.60367965367964
1.0,0.0,0.0,0.0
13.857224230018346,1.8749272786037494,6.163533525298231,2.104314966079672
2.0,0.25,1.9166666666666665,0.8333333333333333
5.786458570669097,1.4795055821371608,3.100056960583276,1.6339788866104654
7.63888888888889,0.1,0.6444444444444444,0.6166666666666667
6.041666666666667,0.125,2.033333333333333,0.7999999999999999
15.125992063492063,2.3031746031746034,3.650396825396825,3.9204365079365076
2.1666666666666665,1.2666666666666666,0.41666666666666663,0.15
0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285
2.6125222816399285,0.5131833036244802,1.1336527035056445,0.7406417112299466
1.5666666666666667,0.6,0.2,1.6333333333333333
1.8962962962962964,0.07407407407407407,0.6074074074074074,0.4222222222222222
7.602564102564101,1.2435897435897436,1.5,1.6538461538461537
0.5625,0.0,0.25,0.1875
0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333
1.1555555555555554,0.2,0.0,0.6444444444444444
6.695146958304853,3.642344497607655,4.816302118933698,6.8462064251537935
5.915873015873015,2.1444444444444444,3.4412698412698415,1.4984126984126982
12.666666666666666,0.5,1.0,0.8333333333333333
3.224780701754386,0.11513157894736842,1.4199561403508771,0.24013157894736842
7.25,0.6666666666666666,0.5,1.5833333333333333
3.357459207459207,1.1102564102564103,1.7015734265734266,0.8307109557109557
38.00476190476191,4.461904761904762,13.129761904761905,7.403571428571428
1.1904761904761905,0.0,0.47619047619047616,0.3333333333333333
4.804395604395605,0.3626373626373626,1.6505494505494505,1.1824175824175824
0.5,0.25,0.0,0.25
7.966666666666666,1.5833333333333333,5.116666666666666,2.333333333333333
0.9714285714285714,0.34285714285714286,0.34285714285714286,0.34285714285714286
1.5454545454545454,0.0,0.09090909090909091,0.36363636363636365
1.65,0.2,1.15,1.0
3.6264957264957265,0.452991452991453,1.8991452991452993,1.0213675213675213
2.0,0.0,0.0,0.0
19.22894491129785,3.679948646125117,3.144701213818861,2.94640522875817
10.923809523809524,2.0285714285714285,3.2698412698412698,3.7777777777777777
2.181776556776557,1.1062271062271063,2.338369963369963,2.3736263736263736
3.8372549019607844,0.4852941176470588,0.6843137254901961,0.9931372549019608
11.216666666666667,1.9333333333333331,3.121428571428571,0.7285714285714285
1.5555555555555556,0.16666666666666666,0.6666666666666666,0.611111111111111
7.000777000777001,0.7373737373737375,3.6217948717948714,3.64005439005439
0.0,0.0,1.0,0.0
0.75,0.0,1.0,0.25
0.6,0.06666666666666667,0.2,0.13333333333333333
1.5833333333333335,0.25,0.08333333333333333,0.08333333333333333
2.35,0.0,1.325,0.325
15.084615384615384,3.25,3.7320512820512826,6.933333333333334
1.7833333333333332,0.3111111111111111,0.9222222222222223,0.9833333333333334
2.05,0.1,0.15,0.7
0.5833333333333334,0.0,0.3333333333333333,0.08333333333333333
6.049062049062049,0.7038239538239538,1.251803751803752,0.9953102453102453
13.165005827505826,3.5839035964035966,3.6551698301698297,7.595920745920746
34.46521052476935,8.029034854034856,8.584823346588054,8.920931274607748
0.7916666666666666,0.3472222222222222,0.4027777777777778,0.4583333333333333
6.691666666666666,1.1555555555555557,1.5166666666666666,1.636111111111111
1.1666666666666665,0.8333333333333333,0.0,2.0
1.5777777777777777,0.24444444444444444,1.111111111111111,1.0666666666666667
1.375,0.0,0.25,0.375
5.85,0.8333333333333333,1.9833333333333332,0.3333333333333333
10.394938884644768,1.1602368220015278,9.201254138018843,2.2435701553348615
0.5,0.16666666666666666,0.08333333333333333,0.25
4.082692307692308,0.6705128205128206,0.5935897435897435,1.653205128205128
