class_A,class_B,class_C,class_D
0.375,0.125,0.375,0.125
0.4074877969158065,0.2781658064917299,0.17693383907474197,0.13741255751772166
0.6423076923076924,0.0,0.038461538461538464,0.06923076923076923
0.6816686602870814,0.13217703349282298,0.05861244019138756,0.12754186602870812
0.34920634920634913,0.047619047619047616,0.05555555555555555,0.047619047619047616
0.4231454759232537,0.3148989898989899,0.039580995136550695,0.14830046496713165
0.5067857142857143,0.09513227513227514,0.03378306878306878,0.13096560846560848
0.644973544973545,0.020370370370370372,0.12566137566137567,0.15343915343915343
0.6759259259259259,0.0787037037037037,0.048611111111111105,0.19675925925925927
0.5833333333333333,0.16666666666666666,0.0,0.0
0.8,0.0,0.2,0.0
0.23214285714285715,0.1607142857142857,0.2857142857142857,0.07142857142857142
0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
0.45054440508985966,0.030991735537190084,0.08911845730027547,0.12631509904237176
0.7019751082251082,0.10159632034632035,0.11011904761904762,0.08630952380952381
0.5034902597402597,0.0,0.10227272727272728,0.0760551948051948
0.5354938271604939,0.012345679012345678,0.046296296296296294,0.07253086419753085
0.6666666666666666,0.3333333333333333,0.0,0.0
0.53125,0.020833333333333332,0.020833333333333332,0.4270833333333333
0.2757756132756133,0.04329004329004329,0.15565025252525252,0.1145698051948052
0.5476190476190476,0.08333333333333333,0.22619047619047616,0.14285714285714285
0.5166666666666667,0.0962962962962963,0.12037037037037036,0.044444444444444446
0.47327407886231415,0.11766214177978884,0.0491273432449903,0.2599364361129067
1.0,0.0,0.0,0.0
0.40437475803329465,0.0716221447928765,0.07607433217189315,0.16221447928765004
0.46491228070175433,0.02631578947368421,0.21637426900584794,0.18713450292397663
0.3815062715062715,0.08651431901431901,0.15810495060495058,0.22772061272061261
1.0,0.0,0.0,0.0
0.5542889692007339,0.07499709114414997,0.24654134101192923,0.08417259864318688
0.4,0.05,0.3833333333333333,0.16666666666666666
0.3616536606668186,0.09246909888357255,0.19375356003645475,0.10212368041315409
0.5456349206349207,0.0071428571428571435,0.04603174603174603,0.04404761904761905
0.6712962962962963,0.013888888888888888,0.22592592592592592,0.08888888888888888
0.44488211951447243,0.0677404295051354,0.10736461251167131,0.11530695611577964
0.5416666666666666,0.31666666666666665,0.10416666666666666,0.0375
0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285
0.5225044563279857,0.10263666072489604,0.2267305407011289,0.1481283422459893
0.39166666666666666,0.15,0.05,0.4083333333333333
0.6320987654320988,0.024691358024691357,0.20246913580246914,0.14074074074074075
0.36202686202686196,0.059218559218559216,0.07142857142857142,0.07875457875457875
0.5625,0.0,0.25,0.1875
0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444
0.5777777777777777,0.1,0.0,0.3222222222222222
0.2231715652768284,0.1214114832535885,0.1605434039644566,0.22820688083845977
0.3286596119929453,0.1191358024691358,0.19118165784832453,0.08324514991181657
0.7450980392156863,0.029411764705882353,0.058823529411764705,0.04901960784313725
0.6449561403508772,0.023026315789473683,0.2839912280701754,0.04802631578947368
0.6590909090909091,0.0606060606060606,0.045454545454545456,0.14393939393939392
0.4796370296370296,0.15860805860805863,0.2430819180819181,0.11867299367299367
0.45243764172335604,0.05311791383219955,0.15630668934240363,0.0881377551020408
0.5952380952380952,0.0,0.23809523809523808,0.16666666666666666
0.5338217338217339,0.04029304029304029,0.18339438339438338,0.13137973137973138
0.5,0.25,0.0,0.25
0.41929824561403506,0.08333333333333333,0.2692982456140351,0.12280701754385963
0.4857142857142857,0.17142857142857143,0.17142857142857143,0.17142857142857143
0.7727272727272727,0.0,0.045454545454545456,0.18181818181818182
0.32999999999999996,0.04,0.22999999999999998,0.2
0.4533119658119658,0.056623931623931624,0.2373931623931624,0.12767094017094016
1.0,0.0,0.0,0.0
0.640964830376595,0.12266495487083723,0.10482337379396203,0.09821350762527234
0.4749482401656315,0.08819875776397515,0.14216701173222912,0.1642512077294686
0.24241961741961746,0.12291412291412292,0.25981888481888477,0.26373626373626374
0.6395424836601308,0.08088235294117647,0.11405228758169934,0.16552287581699346
0.4673611111111111,0.08055555555555555,0.1300595238095238,0.030357142857142857
0.3888888888888889,0.041666666666666664,0.16666666666666666,0.15277777777777776
0.41181041181041184,0.04337492572786691,0.2130467571644042,0.21412084647378762
0.0,0.0,0.5,0.0
0.375,0.0,0.5,0.125
0.6,0.06666666666666667,0.2,0.13333333333333333
0.7916666666666667,0.125,0.041666666666666664,0.041666666666666664
0.5875,0.0,0.33125,0.08125
0.3969635627530364,0.08552631578947369,0.09821187584345481,0.1824561403508772
0.4458333333333333,0.07777777777777778,0.23055555555555557,0.24583333333333335
0.6833333333333332,0.03333333333333333,0.049999999999999996,0.2333333333333333
0.5833333333333334,0.0,0.3333333333333333,0.08333333333333333
0.6049062049062048,0.07038239538239538,0.1251803751803752,0.09953102453102453
0.42467760733889764,0.11560979343237408,0.11790870419902676,0.2450297014813144
0.4994958047068021,0.11636282397151966,0.12441772966069645,0.1292888590522862
0.3958333333333333,0.1736111111111111,0.2013888888888889,0.22916666666666666
0.5576388888888889,0.09629629629629631,0.12638888888888888,0.1363425925925926
0.2333333333333333,0.16666666666666666,0.0,0.4
0.39444444444444443,0.06111111111111111,0.27777777777777773,0.26666666666666666
0.6875,0.0,0.125,0.1875
0.4178571428571428,0.05952380952380952,0.14166666666666666,0.023809523809523808
0.38499773646832475,0.04297173414820473,0.34078719029699417,0.0830951909383282
0.5,0.16666666666666666,0.08333333333333333,0.25
0.5832417582417583,0.0957875457875458,0.08479853479853479,0.23617216117216117
0.30288685746092775,0.11517874025989314,0.25487051766807806,0.173217730764947
0.6,0.1,0.2,0.1
0.5729274127233311,0.09183299693503776,0.1347630260895567,0.13925207445615606
0.3888888888888889,0.0,0.05555555555555555,0.38888888888888884
0.847953216374269,0.05263157894736842,0.07602339181286549,0.023391812865497075
0.36542501616031026,0.08947425123895711,0.12522893772893773,0.09294871794871794
0.5,0.25,0.16666666666666666,0.08333333333333333
0.5317976141505554,0.09890991361579599,0.12135952283011106,0.15702385849444675
0.7222222222222222,0.026785714285714284,0.04563492063492063,0.08035714285714285
0.508609115152413,0.13225078295080886,0.10615490902955253,0.038699478581511244
0.5795321637426902,0.05368421052631579,0.12532163742690058,0.10812865497076023
0.1652906776745786,0.17647058823529413,0.13295493636050912,0.1135190918472652
0.3797619047619048,0.13966666666666666,0.13514285714285715,0.06542857142857142
0.7083333333333333,0.16666666666666666,0.0625,0.0625
0.584469696969697,0.07992424242424243,0.1606060606060606,0.12954545454545455
0.652232788169489,0.04299933016684935,0.1125085957662684,0.19225928589739333
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.40213027713027716,0.16385003885003885,0.257964257964258,0.06494431494431493
0.229004329004329,0.16482683982683982,0.10714285714285715,0.22629870129870125
0.4275278293135436,0.12824675324675325,0.13203463203463203,0.16933364254792824
0.29259259259259257,0.31203703703703706,0.1708333333333333,0.05787037037037037
0.6,0.0,0.2,0.2
0.4826978764478764,0.11656436656436656,0.14517044517044514,0.12043217668217664
0.4375,0.0,0.0,0.0625
0.21428571428571427,0.09523809523809523,0.5952380952380952,0.09523809523809523
0.40859644135474843,0.12740098608181835,0.17405437744519897,0.0450502359345608
0.43418939943004115,0.12718610860322088,0.1639884773574613,0.18372692370018573
0.2333333333333333,0.06666666666666667,0.03333333333333333,0.0
0.47920206971677565,0.06873093681917211,0.1872494553376906,0.16481753812636168
0.508498546542025,0.07698517263734656,0.0749654934437543,0.13665223665223664
0.8125,0.16666666666666666,0.020833333333333332,0.0
0.0,0.0,1.0,0.0
0.4318181818181818,0.075,0.21136363636363636,0.28181818181818186
0.2523809523809524,0.05,0.3333333333333333,0.06428571428571428
0.4615079365079365,0.09246031746031746,0.17976190476190476,0.09960317460317462
0.5025793650793652,0.09728835978835977,0.16501322751322753,0.15178571428571427
0.4696969696969697,0.03636363636363637,0.16666666666666666,0.14545454545454548
0.4078114015614015,0.20018471754582862,0.14339436283880727,0.14675766620211061
0.5283889721389721,0.059718445135111806,0.17715471257137924,0.09584898126564793
